path,on_pad,best_overlap,pad_frame_count,dog_frame_count,total_frames_checked,best_confidence
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-19-16.mp4,True,1.0,14,14,40,0.853
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-20-05.mp4,False,0.0,0,2,40,0.51
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-21-43.mp4,False,0.0,0,21,44,0.909
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-28-08.mp4,False,0.0,0,1,40,0.453
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-39-42.mp4,False,0.006,0,8,40,0.79
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-39-59.mp4,False,0.004,0,16,32,0.643
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-40-16.mp4,False,0.004,0,6,32,0.751
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-40-29.mp4,False,0.006,0,12,32,0.676
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-40-43.mp4,False,0.0,0,5,32,0.76
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-42-19.mp4,True,0.076,1,41,68,0.847
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-42-48.mp4,True,0.078,1,28,48,0.785
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-43-09.mp4,False,0.021,0,3,32,0.856
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-43-22.mp4,True,1.0,22,33,108,0.874
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-44-18.mp4,False,0.0,0,26,40,0.765
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-44-36.mp4,True,1.0,8,91,216,0.866
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-46-32.mp4,True,0.183,24,79,124,0.928
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-48-20.mp4,True,0.084,4,40,72,0.865
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-49-57.mp4,True,0.073,2,25,40,0.846
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-50-16.mp4,True,0.114,14,32,52,0.808
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-50-39.mp4,False,0.045,0,7,32,0.756
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 18-53-27.mp4,True,0.06,1,5,164,0.67
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-06-02.mp4,True,1.0,12,32,76,0.883
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-06-44.mp4,True,0.268,13,15,52,0.855
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-07-22.mp4,False,0.014,0,18,60,0.757
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-18-27.mp4,False,0.0,0,3,36,0.531
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-19-10.mp4,False,0.0,0,4,36,0.598
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-20-16.mp4,True,1.0,15,45,220,0.905
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-22-21.mp4,True,1.0,19,74,144,0.872
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-23-49.mp4,False,0.027,0,16,36,0.729
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-24-03.mp4,True,0.059,2,38,72,0.874
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-29-55.mp4,False,0.0,0,18,56,0.804
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-31-10.mp4,True,1.0,31,44,84,0.878
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-35-06.mp4,True,0.066,2,19,72,0.817
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-35-50.mp4,False,0.016,0,20,52,0.824
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-36-13.mp4,True,0.058,1,33,72,0.842
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-36-56.mp4,False,0.0,0,3,40,0.527
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-40-03.mp4,True,0.085,1,16,84,0.787
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-41-01.mp4,False,0.0,0,5,36,0.763
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-53-39.mp4,False,0.0,0,1,64,0.668
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-54-50.mp4,False,0.0,0,7,40,0.673
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-58-34.mp4,False,0.04,0,13,48,0.764
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 19-59-49.mp4,False,0.0,0,2,36,0.639
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-00-22.mp4,False,0.0,0,2,36,0.6
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-00-56.mp4,False,0.0,0,12,72,0.851
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-36-03.mp4,False,0.038,0,41,132,0.789
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-40-53.mp4,False,0.0,0,45,72,0.768
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-41-27.mp4,False,0.0,0,10,36,0.653
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-46-49.mp4,False,0.0,0,1,40,0.773
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-49-03.mp4,False,0.034,0,2,32,0.778
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-49-18.mp4,True,0.118,2,77,236,0.821
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-51-18.mp4,True,1.0,30,59,92,0.877
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-52-25.mp4,True,0.101,21,31,88,0.788
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-53-33.mp4,False,0.039,0,4,40,0.661
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-54-16.mp4,True,1.0,2,77,136,0.881
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-55-30.mp4,True,0.069,6,66,191,0.843
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-57-01.mp4,False,0.008,0,13,36,0.765
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-57-16.mp4,True,0.212,31,49,52,0.858
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-57-40.mp4,True,0.172,68,68,68,0.871
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-58-18.mp4,True,0.162,29,30,36,0.905
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-58-43.mp4,True,0.14,38,43,48,0.893
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 20-59-13.mp4,True,0.074,5,32,104,0.894
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-00-00.mp4,False,0.032,0,23,32,0.907
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-02-30.mp4,False,0.005,0,23,48,0.81
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-03-00.mp4,False,0.016,0,7,36,0.646
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-06-59.mp4,False,0.0,0,32,122,0.849
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-07-55.mp4,False,0.04,0,31,64,0.883
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-08-25.mp4,True,1.0,14,53,68,0.885
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-09-00.mp4,False,0.0,0,16,43,0.824
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-09-18.mp4,True,1.0,10,14,56,0.868
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-25-00.mp4,False,0.0,0,5,44,0.605
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-38-08.mp4,False,0.0,0,1,48,0.446
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-39-28.mp4,False,0.0,0,6,36,0.488
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-39-46.mp4,False,0.0,0,7,32,0.719
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-47-44.mp4,False,0.0,0,2,48,0.595
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 21-48-36.mp4,False,0.0,0,3,76,0.592
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-02-44.mp4,True,0.064,1,9,156,0.863
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-03-58.mp4,True,1.0,25,38,300,0.887
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-06-30.mp4,True,1.0,14,14,36,0.502
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-07-01.mp4,True,1.0,11,11,48,0.697
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-07-23.mp4,True,1.0,34,34,84,0.923
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-08-04.mp4,True,1.0,16,16,32,0.599
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-08-41.mp4,True,1.0,27,34,72,0.883
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-10-09.mp4,True,0.075,16,26,36,0.865
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-10-30.mp4,True,0.06,16,20,44,0.674
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-10-51.mp4,True,0.172,38,39,52,0.859
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-11-13.mp4,True,0.158,26,26,36,0.853
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-11-35.mp4,True,0.158,7,15,72,0.791
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-26\2026-02-26 23-26-42.mp4,False,0.0,0,9,36,0.675
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 09-36-50.mp4,True,0.511,24,28,36,0.918
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 09-37-08.mp4,True,0.586,10,16,44,0.852
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 11-42-11.mp4,True,0.082,1,9,63,0.898
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 11-42-38.mp4,False,0.0,0,10,40,0.738
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 11-42-55.mp4,True,0.122,4,22,108,0.846
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 11-44-20.mp4,True,1.0,9,12,88,0.897
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 11-51-31.mp4,True,0.46,11,23,60,0.891
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 11-57-36.mp4,False,0.0,0,5,72,0.854
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-19-26.mp4,True,0.437,22,40,124,0.9
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-31-38.mp4,True,1.0,18,35,84,0.836
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-32-30.mp4,True,1.0,17,29,56,0.882
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-46-14.mp4,False,0.024,0,5,36,0.831
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-46-46.mp4,False,0.0,0,30,84,0.849
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-01-43.mp4,False,0.0,0,7,72,0.813
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-02-24.mp4,False,0.018,0,12,88,0.846
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-03-45.mp4,False,0.011,0,9,44,0.899
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-06-31.mp4,False,0.0,0,1,32,0.531
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-07-22.mp4,False,0.0,0,26,36,0.768
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-07-39.mp4,False,0.0,0,6,36,0.537
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-08-04.mp4,True,0.298,22,55,104,0.856
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-08-53.mp4,False,0.0,0,10,36,0.61
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-09-43.mp4,False,0.014,0,12,36,0.858
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-11-17.mp4,False,0.0,0,30,64,0.892
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-16-21.mp4,False,0.0,0,4,36,0.754
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-17-23.mp4,False,0.003,0,4,44,0.675
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-23-50.mp4,True,1.0,7,15,68,0.856
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-24-26.mp4,False,0.0,0,5,36,0.798
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-24-57.mp4,True,0.055,1,8,40,0.793
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-25-49.mp4,True,1.0,23,37,64,0.921
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-09-14.mp4,True,1.0,2,2,48,0.566
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-38-35.mp4,False,0.0,0,4,36,0.756
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-39-21.mp4,False,0.0,0,4,84,0.735
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-40-03.mp4,True,0.41,24,28,37,0.869
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-40-17.mp4,True,0.587,23,32,48,0.884
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-40-55.mp4,True,0.124,4,10,42,0.788
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-53-46.mp4,False,0.0,0,11,36,0.737
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-53-25.mp4,True,0.314,2,32,48,0.867
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-02-08.mp4,True,0.929,2,2,32,0.434
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-01-22.mp4,True,0.91,8,8,36,0.61
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-03-20.mp4,True,1.0,8,11,48,0.843
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-51-22.mp4,True,0.984,27,51,92,0.902
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-58-58.mp4,True,1.0,20,21,64,0.898
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-12-38.mp4,True,0.559,22,25,54,0.862
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-15-56.mp4,True,0.125,3,10,40,0.936
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-16-21.mp4,True,1.0,27,28,58,0.637
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-14-40.mp4,True,0.524,10,28,72,0.889
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-16-46.mp4,True,1.0,32,35,68,0.87
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 00-50-06.mp4,True,0.069,2,5,32,0.787
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-13-01.mp4,True,0.486,21,27,108,0.902
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 00-59-25.mp4,False,0.0,0,1,32,0.495
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-24-02.mp4,True,0.522,7,52,108,0.899
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-59-36.mp4,True,1.0,81,81,212,0.852
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-35-12.mp4,False,0.0,0,4,28,0.655
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-23-49.mp4,True,1.0,31,35,54,0.816
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-24-12.mp4,True,0.866,23,27,60,0.813
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-57-41.mp4,True,1.0,12,22,44,0.791
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-58-03.mp4,True,1.0,8,16,60,0.685
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 10-55-49.mp4,False,0.0,0,2,36,0.774
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-08-07.mp4,False,0.0,0,1,52,0.786
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-11-00.mp4,False,0.027,0,11,36,0.787
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-11-20.mp4,True,0.103,3,4,44,0.854
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-14-14.mp4,True,0.246,30,31,32,0.864
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-11-39.mp4,False,0.0,0,3,44,0.871
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-09-14.mp4,True,0.079,2,12,84,0.931
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-12-51.mp4,True,0.259,46,46,60,0.883
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-12-19.mp4,True,0.197,24,26,64,0.906
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-18-14.mp4,False,0.0,0,5,36,0.481
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-16-12.mp4,True,0.317,60,60,60,0.881
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-18-51.mp4,False,0.0,0,1,36,0.543
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-19-16.mp4,False,0.004,0,12,36,0.779
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-19-31.mp4,True,0.139,3,16,40,0.828
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-39-39.mp4,False,0.0,0,5,40,0.839
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-16-39.mp4,True,1.0,70,74,76,0.906
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-17-14.mp4,True,0.415,35,45,72,0.899
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 12-52-55.mp4,False,0.0,0,2,44,0.399
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 12-54-08.mp4,False,0.0,0,2,44,0.794
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 12-56-16.mp4,False,0.0,0,1,36,0.548
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 12-49-05.mp4,False,0.0,0,1,68,0.494
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-03-29.mp4,True,0.138,2,6,36,0.804
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-02-19.mp4,False,0.0,0,4,36,0.792
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-04-41.mp4,False,0.0,0,1,44,0.828
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-02-59.mp4,True,0.318,16,29,68,0.808
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-08-16.mp4,False,0.0,0,10,36,0.851
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-08-02.mp4,False,0.0,0,22,36,0.897
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-08-36.mp4,True,0.117,3,6,44,0.751
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-03-50.mp4,True,1.0,27,36,100,0.892
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-27-04.mp4,False,0.0,0,14,32,0.835
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-27-17.mp4,False,0.014,0,7,56,0.852
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-29-05.mp4,False,0.0,0,7,32,0.843
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-28-43.mp4,False,0.0,0,28,53,0.881
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-09-26.mp4,False,0.0,0,18,96,0.851
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-31-22.mp4,False,0.0,0,3,36,0.45
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-31-39.mp4,True,0.432,26,28,36,0.938
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-33-29.mp4,True,0.089,2,35,96,0.876
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-37-27.mp4,True,0.566,8,30,36,0.901
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-37-45.mp4,False,0.0,0,5,36,0.647
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-39-31.mp4,False,0.0,0,2,40,0.731
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-39-07.mp4,False,0.0,0,14,44,0.937
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-36-29.mp4,False,0.0,0,33,68,0.911
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-37-05.mp4,True,0.566,28,32,55,0.894
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-31-57.mp4,True,0.467,58,101,188,0.899
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-40-09.mp4,False,0.0,0,25,56,0.89
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-29-36.mp4,True,1.0,23,46,156,0.891
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-41-01.mp4,True,0.194,4,16,56,0.931
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-45-28.mp4,True,0.169,31,31,32,0.919
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-44-00.mp4,False,0.0,0,66,68,0.911
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-38-02.mp4,True,0.336,46,101,124,0.948
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-43-15.mp4,False,0.0,0,48,97,0.882
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-44-36.mp4,True,0.169,18,104,115,0.938
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-45-41.mp4,True,0.38,33,36,108,0.893
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 13-46-43.mp4,False,0.0,0,38,96,0.883
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-14-35.mp4,True,0.809,27,31,68,0.929
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-17-21.mp4,True,0.141,23,26,36,0.693
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-13-57.mp4,True,0.098,4,19,84,0.852
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-12-07.mp4,True,0.106,22,32,88,0.792
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-18-56.mp4,False,0.022,0,19,32,0.832
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-17-46.mp4,True,0.069,20,20,45,0.483
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-12-53.mp4,True,0.125,11,24,103,0.912
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-19-07.mp4,True,0.1,3,13,48,0.832
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-25-45.mp4,False,0.0,0,7,32,0.626
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-24-36.mp4,True,0.082,2,14,40,0.845
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-25-05.mp4,True,1.0,10,65,87,0.874
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-54-59.mp4,True,0.103,2,7,36,0.73
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-53-52.mp4,True,0.078,1,5,40,0.536
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 14-55-43.mp4,True,0.1,4,8,40,0.803
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 15-06-50.mp4,False,0.0,0,11,32,0.405
